year,state_abbr,geoid,dvote,rvote,ovote,totalvote,dem_margin,power,voting_power
2016,GA,13004,0.0,54539.0,0.0,54539.0,-100.0,0.007192493067424195,7.192493067424195e-05
2016,GA,13005,35586.0,0.0,0.0,35586.0,100.0,0.007192493067424195,7.192493067424195e-05
2016,GA,13006,39201.0,42338.0,0.0,81539.0,-3.8472387446497995,0.007192493067424195,0.0018695208550357076
2016,GA,13007,0.0,48481.0,0.0,48481.0,-100.0,0.007192493067424195,7.192493067424195e-05
2016,GA,13008,20661.0,37237.0,0.0,57898.0,-28.629659055580504,0.007192493067424195,0.0002512252434952498
2016,GA,13009,0.0,65094.0,0.0,65094.0,-100.0,0.007192493067424195,7.192493067424195e-05
2016,GA,13010,70764.0,0.0,0.0,70764.0,100.0,0.007192493067424195,7.192493067424195e-05
2016,GA,13011,0.0,49068.0,0.0,49068.0,-100.0,0.007192493067424195,7.192493067424195e-05
2016,GA,13012,48863.0,0.0,0.0,48863.0,100.0,0.007192493067424195,7.192493067424195e-05
2016,GA,13013,16853.0,43534.0,0.0,60387.0,-44.18335072118171,0.007192493067424195,0.0001627874063425452
2016,GA,13014,0.0,63251.0,0.0,63251.0,-100.0,0.007192493067424195,7.192493067424195e-05
2016,GA,13015,44076.0,0.0,0.0,44076.0,100.0,0.007192493067424195,7.192493067424195e-05
2016,GA,13016,0.0,66383.0,0.0,66383.0,-100.0,0.007192493067424195,7.192493067424195e-05
2016,GA,13017,32772.0,48444.0,0.0,81216.0,-19.296690307328603,0.007192493067424195,0.0003727319531418603
2016,GA,13018,0.0,60751.0,0.0,60751.0,-100.0,0.007192493067424195,7.192493067424195e-05
2016,GA,13019,0.0,43329.0,0.0,43329.0,-100.0,0.007192493067424195,7.192493067424195e-05
2016,GA,13020,0.0,60774.0,0.0,60774.0,-100.0,0.007192493067424195,7.192493067424195e-05
2016,GA,13021,0.0,78154.0,0.0,78154.0,-100.0,0.007192493067424195,7.192493067424195e-05
2016,GA,13022,52532.0,0.0,0.0,52532.0,100.0,0.007192493067424195,7.192493067424195e-05
2016,GA,13023,0.0,52831.0,0.0,52831.0,-100.0,0.007192493067424195,7.192493067424195e-05
2016,GA,13024,25988.0,56883.0,0.0,82871.0,-37.28083406740596,0.007192493067424195,0.0001929273646190356
2016,GA,13025,0.0,60036.0,0.0,60036.0,-100.0,0.007192493067424195,7.192493067424195e-05
2016,GA,13026,47812.0,0.0,0.0,47812.0,100.0,0.007192493067424195,7.192493067424195e-05
2016,GA,13027,20153.0,73417.0,0.0,93570.0,-56.924227850806886,0.007192493067424195,0.00012635205322898804
2016,GA,13028,0.0,68100.0,0.0,68100.0,-100.0,0.007192493067424195,7.192493067424195e-05
2016,GA,13029,26282.0,47258.0,0.0,73540.0,-28.52325265161817,0.007192493067424195,0.0002521624428767998
2016,GA,13030,0.0,58574.0,0.0,58574.0,-100.0,0.007192493067424195,7.192493067424195e-05
2016,GA,13031,0.0,60268.0,0.0,60268.0,-100.0,0.007192493067424195,7.192493067424195e-05
2016,GA,13032,0.0,78117.0,0.0,78117.0,-100.0,0.007192493067424195,7.192493067424195e-05
2016,GA,13033,52902.0,0.0,0.0,52902.0,100.0,0.007192493067424195,7.192493067424195e-05
2016,GA,13034,53434.0,0.0,0.0,53434.0,100.0,0.007192493067424195,7.192493067424195e-05
2016,GA,13035,66099.0,0.0,0.0,66099.0,100.0,0.007192493067424195,7.192493067424195e-05
2016,GA,13036,66698.0,0.0,0.0,66698.0,100.0,0.007192493067424195,7.192493067424195e-05
